"parameter","time","value","statistic","method"
"R",16,0.102241548277446,"MAPE","LW95"
"p: S+I->2I",16,0.104284839275551,"MAPE","LW95"
"p: I->R",16,0.103122373646774,"MAPE","LW95"
"r: S+I->2I",16,0.0582860512264839,"MAPE","LW95"
"r: I->R",16,0.118019110470978,"MAPE","LW95"
"S",17,0.0606081934786818,"MAPE","LW95"
"I",17,0.158502583161655,"MAPE","LW95"
"R",17,0.0952428285184261,"MAPE","LW95"
"p: S+I->2I",17,0.101487106663093,"MAPE","LW95"
"p: I->R",17,0.100991873024481,"MAPE","LW95"
"r: S+I->2I",17,0.058452053043989,"MAPE","LW95"
"r: I->R",17,0.11903407252696,"MAPE","LW95"
"S",18,0.0685496479033791,"MAPE","LW95"
"I",18,0.141940929890175,"MAPE","LW95"
"R",18,0.0907744104592432,"MAPE","LW95"
"p: S+I->2I",18,0.0933988421325658,"MAPE","LW95"
"p: I->R",18,0.0989319460395679,"MAPE","LW95"
"r: S+I->2I",18,0.0584940910128188,"MAPE","LW95"
"r: I->R",18,0.114944841260468,"MAPE","LW95"
"S",19,0.0763912377850884,"MAPE","LW95"
"I",19,0.149975061818749,"MAPE","LW95"
"R",19,0.0850770095234382,"MAPE","LW95"
"p: S+I->2I",19,0.0885308561158773,"MAPE","LW95"
"p: I->R",19,0.0913441518409101,"MAPE","LW95"
"r: S+I->2I",19,0.0578773299366934,"MAPE","LW95"
"r: I->R",19,0.113183550234324,"MAPE","LW95"
"S",20,0.0837080508764695,"MAPE","LW95"
"I",20,0.154835560073259,"MAPE","LW95"
"R",20,0.0761044743225424,"MAPE","LW95"
"p: S+I->2I",20,0.0868065976400576,"MAPE","LW95"
"p: I->R",20,0.0858427770675468,"MAPE","LW95"
"r: S+I->2I",20,0.0562422527331441,"MAPE","LW95"
"r: I->R",20,0.113284282967383,"MAPE","LW95"
"S",21,0.0939032097427222,"MAPE","LW95"
"I",21,0.145438533005801,"MAPE","LW95"
"R",21,0.0732736919237227,"MAPE","LW95"
"p: S+I->2I",21,0.0877985420468385,"MAPE","LW95"
"p: I->R",21,0.0845770953127709,"MAPE","LW95"
"r: S+I->2I",21,0.0574954029926945,"MAPE","LW95"
"r: I->R",21,0.11287297088385,"MAPE","LW95"
"S",22,0.0956713107811891,"MAPE","LW95"
"I",22,0.146697211698932,"MAPE","LW95"
"R",22,0.0695518794849433,"MAPE","LW95"
"p: S+I->2I",22,0.0819642704133927,"MAPE","LW95"
"p: I->R",22,0.0802903664695642,"MAPE","LW95"
"r: S+I->2I",22,0.0551828624913945,"MAPE","LW95"
"r: I->R",22,0.108434604579909,"MAPE","LW95"
"S",23,0.107862591915479,"MAPE","LW95"
"I",23,0.161301349311666,"MAPE","LW95"
"R",23,0.066197789628652,"MAPE","LW95"
"p: S+I->2I",23,0.0775011142237848,"MAPE","LW95"
"p: I->R",23,0.079478681402115,"MAPE","LW95"
"r: S+I->2I",23,0.0573593665100776,"MAPE","LW95"
"r: I->R",23,0.1151481359929,"MAPE","LW95"
"S",24,0.11592799731779,"MAPE","LW95"
"I",24,0.166799681859651,"MAPE","LW95"
"R",24,0.0612627534871102,"MAPE","LW95"
"p: S+I->2I",24,0.0805714610636758,"MAPE","LW95"
"p: I->R",24,0.078649332192155,"MAPE","LW95"
"r: S+I->2I",24,0.0567351080571427,"MAPE","LW95"
"r: I->R",24,0.112932702982781,"MAPE","LW95"
"S",25,0.126181025784056,"MAPE","LW95"
"I",25,0.176072249247059,"MAPE","LW95"
"R",25,0.057626269546249,"MAPE","LW95"
"p: S+I->2I",25,0.0802742280454619,"MAPE","LW95"
"p: I->R",25,0.075756908669533,"MAPE","LW95"
"r: S+I->2I",25,0.0561285155413907,"MAPE","LW95"
"r: I->R",25,0.114138599658986,"MAPE","LW95"
"S",26,0.130555868211078,"MAPE","LW95"
"I",26,0.184585209216869,"MAPE","LW95"
"R",26,0.0539532050259261,"MAPE","LW95"
"p: S+I->2I",26,0.0763687089643212,"MAPE","LW95"
"p: I->R",26,0.0726360390784623,"MAPE","LW95"
"r: S+I->2I",26,0.0563633637765742,"MAPE","LW95"
"r: I->R",26,0.114821216960093,"MAPE","LW95"
"S",27,0.132925178661749,"MAPE","LW95"
"I",27,0.196391949128507,"MAPE","LW95"
"R",27,0.0496503340497916,"MAPE","LW95"
"p: S+I->2I",27,0.0743206450916892,"MAPE","LW95"
"p: I->R",27,0.0676451324327588,"MAPE","LW95"
"r: S+I->2I",27,0.0561141560253916,"MAPE","LW95"
"r: I->R",27,0.114024267387429,"MAPE","LW95"
"S",28,0.142319137079035,"MAPE","LW95"
"I",28,0.199045188343688,"MAPE","LW95"
"R",28,0.0498066869401408,"MAPE","LW95"
"p: S+I->2I",28,0.074034062524192,"MAPE","LW95"
"p: I->R",28,0.0662299160430572,"MAPE","LW95"
"r: S+I->2I",28,0.0557879151845956,"MAPE","LW95"
"r: I->R",28,0.11306194746748,"MAPE","LW95"
"S",29,0.138992533903007,"MAPE","LW95"
"I",29,0.20006379661541,"MAPE","LW95"
"R",29,0.0469854900017945,"MAPE","LW95"
"p: S+I->2I",29,0.071954389915454,"MAPE","LW95"
"p: I->R",29,0.0651038386077603,"MAPE","LW95"
"r: S+I->2I",29,0.0554302335404081,"MAPE","LW95"
"r: I->R",29,0.109021161866092,"MAPE","LW95"
"S",30,0.143932255885847,"MAPE","LW95"
"I",30,0.205443814169158,"MAPE","LW95"
"R",30,0.0472279212272941,"MAPE","LW95"
"p: S+I->2I",30,0.0701627008167273,"MAPE","LW95"
"p: I->R",30,0.0624486335380645,"MAPE","LW95"
"r: S+I->2I",30,0.0550945260547855,"MAPE","LW95"
"r: I->R",30,0.107754436015629,"MAPE","LW95"
"S",31,0.147946341240059,"MAPE","LW95"
"I",31,0.202650793960535,"MAPE","LW95"
"R",31,0.0467028530933022,"MAPE","LW95"
"p: S+I->2I",31,0.0687192455205467,"MAPE","LW95"
"p: I->R",31,0.0609161490801901,"MAPE","LW95"
"r: S+I->2I",31,0.0536848558361765,"MAPE","LW95"
"r: I->R",31,0.103646226897807,"MAPE","LW95"
"S",32,0.148170623547236,"MAPE","LW95"
"I",32,0.199082522006411,"MAPE","LW95"
"R",32,0.0444915444035078,"MAPE","LW95"
"p: S+I->2I",32,0.0691344504791734,"MAPE","LW95"
"p: I->R",32,0.0606628048026447,"MAPE","LW95"
"r: S+I->2I",32,0.050856412188694,"MAPE","LW95"
"r: I->R",32,0.0983343462425068,"MAPE","LW95"
"S",33,0.147401197556971,"MAPE","LW95"
"I",33,0.198779325866195,"MAPE","LW95"
"R",33,0.0432469581071642,"MAPE","LW95"
"p: S+I->2I",33,0.0696224604177406,"MAPE","LW95"
"p: I->R",33,0.0618294465190345,"MAPE","LW95"
"r: S+I->2I",33,0.0514113618761435,"MAPE","LW95"
"r: I->R",33,0.0956782622338702,"MAPE","LW95"
"S",34,0.150159024178853,"MAPE","LW95"
"I",34,0.209796131165854,"MAPE","LW95"
"R",34,0.0432909801192246,"MAPE","LW95"
"p: S+I->2I",34,0.0680905739354763,"MAPE","LW95"
"p: I->R",34,0.0588016852382293,"MAPE","LW95"
"r: S+I->2I",34,0.0522519980062157,"MAPE","LW95"
"r: I->R",34,0.0966278371689012,"MAPE","LW95"
"S",35,0.155595477042148,"MAPE","LW95"
"I",35,0.225984171321946,"MAPE","LW95"
"R",35,0.0429551980225872,"MAPE","LW95"
"p: S+I->2I",35,0.0662005100893463,"MAPE","LW95"
"p: I->R",35,0.0589540187062329,"MAPE","LW95"
"r: S+I->2I",35,0.0506863564265864,"MAPE","LW95"
"r: I->R",35,0.0980544474443606,"MAPE","LW95"
"S",36,0.159545989600286,"MAPE","LW95"
"I",36,0.225829763352247,"MAPE","LW95"
"R",36,0.0427413021666925,"MAPE","LW95"
"p: S+I->2I",36,0.0671461615330247,"MAPE","LW95"
"p: I->R",36,0.0587329147447247,"MAPE","LW95"
"r: S+I->2I",36,0.0507584100072426,"MAPE","LW95"
"r: I->R",36,0.097644085391256,"MAPE","LW95"
"S",37,0.160399782321041,"MAPE","LW95"
"I",37,0.222439840915358,"MAPE","LW95"
"R",37,0.0415844070010463,"MAPE","LW95"
"p: S+I->2I",37,0.0661904147039495,"MAPE","LW95"
"p: I->R",37,0.0583583830723726,"MAPE","LW95"
"r: S+I->2I",37,0.0494759317026192,"MAPE","LW95"
"r: I->R",37,0.0957131869902196,"MAPE","LW95"
"S",38,0.159546497748583,"MAPE","LW95"
"I",38,0.23161460485696,"MAPE","LW95"
"R",38,0.0409600667797606,"MAPE","LW95"
"p: S+I->2I",38,0.0668219176917832,"MAPE","LW95"
"p: I->R",38,0.0574607426454829,"MAPE","LW95"
"r: S+I->2I",38,0.0491531247905871,"MAPE","LW95"
"r: I->R",38,0.0936100096970214,"MAPE","LW95"
"S",39,0.162646355695962,"MAPE","LW95"
"I",39,0.24761186288325,"MAPE","LW95"
"R",39,0.0426370066864479,"MAPE","LW95"
"p: S+I->2I",39,0.0676580102853272,"MAPE","LW95"
"p: I->R",39,0.0571215336644683,"MAPE","LW95"
"r: S+I->2I",39,0.0498219307436866,"MAPE","LW95"
"r: I->R",39,0.0928412507439362,"MAPE","LW95"
"S",40,0.1634751540509,"MAPE","LW95"
"I",40,0.25190590120629,"MAPE","LW95"
"R",40,0.0410099485158803,"MAPE","LW95"
"p: S+I->2I",40,0.0661100495152887,"MAPE","LW95"
"p: I->R",40,0.056257849208813,"MAPE","LW95"
"r: S+I->2I",40,0.0489819655517854,"MAPE","LW95"
"r: I->R",40,0.091051856319048,"MAPE","LW95"
"S",41,0.162877131406476,"MAPE","LW95"
"I",41,0.258376418628773,"MAPE","LW95"
"R",41,0.0405602923043648,"MAPE","LW95"
"p: S+I->2I",41,0.0659014788296034,"MAPE","LW95"
"p: I->R",41,0.0550408736913772,"MAPE","LW95"
"r: S+I->2I",41,0.0487156564193817,"MAPE","LW95"
"r: I->R",41,0.0899001397760965,"MAPE","LW95"
"S",42,0.162915697736365,"MAPE","LW95"
"I",42,0.266592830695032,"MAPE","LW95"
"R",42,0.0420741427214744,"MAPE","LW95"
"p: S+I->2I",42,0.0662337542447987,"MAPE","LW95"
"p: I->R",42,0.0546930627940429,"MAPE","LW95"
"r: S+I->2I",42,0.0481211432359405,"MAPE","LW95"
"r: I->R",42,0.0886405380549557,"MAPE","LW95"
"S",43,0.164275863236229,"MAPE","LW95"
"I",43,0.262841594212549,"MAPE","LW95"
"R",43,0.0413121116492553,"MAPE","LW95"
"p: S+I->2I",43,0.0650403163199226,"MAPE","LW95"
"p: I->R",43,0.0554558129863437,"MAPE","LW95"
"r: S+I->2I",43,0.0469813840668365,"MAPE","LW95"
"r: I->R",43,0.0885703620202574,"MAPE","LW95"
"S",44,0.169193601549533,"MAPE","LW95"
"I",44,0.289043491854661,"MAPE","LW95"
"R",44,0.0413264099150901,"MAPE","LW95"
"p: S+I->2I",44,0.0641399381568465,"MAPE","LW95"
"p: I->R",44,0.055663327622448,"MAPE","LW95"
"r: S+I->2I",44,0.0467342452355346,"MAPE","LW95"
"r: I->R",44,0.0875750580024122,"MAPE","LW95"
"S",45,0.170867669159351,"MAPE","LW95"
"I",45,0.290570681335268,"MAPE","LW95"
"R",45,0.0420291265803266,"MAPE","LW95"
"p: S+I->2I",45,0.0635213355363514,"MAPE","LW95"
"p: I->R",45,0.0558026478188523,"MAPE","LW95"
"r: S+I->2I",45,0.046978179143129,"MAPE","LW95"
"r: I->R",45,0.0873625251545086,"MAPE","LW95"
"S",46,0.168567225833453,"MAPE","LW95"
"I",46,0.299290975132333,"MAPE","LW95"
"R",46,0.0403865222550445,"MAPE","LW95"
"p: S+I->2I",46,0.0640275807231565,"MAPE","LW95"
"p: I->R",46,0.0553066731101106,"MAPE","LW95"
"r: S+I->2I",46,0.047455772643048,"MAPE","LW95"
"r: I->R",46,0.0874101154585065,"MAPE","LW95"
"S",47,0.167959677847746,"MAPE","LW95"
"I",47,0.305168603904602,"MAPE","LW95"
"R",47,0.0411200025151164,"MAPE","LW95"
"p: S+I->2I",47,0.0652086820954711,"MAPE","LW95"
"p: I->R",47,0.055525919765616,"MAPE","LW95"
"r: S+I->2I",47,0.0471975457498115,"MAPE","LW95"
"r: I->R",47,0.0862237768782039,"MAPE","LW95"
"S",48,0.167129893012951,"MAPE","LW95"
"I",48,0.303636916459774,"MAPE","LW95"
"R",48,0.0405932870848552,"MAPE","LW95"
"p: S+I->2I",48,0.0650862657701471,"MAPE","LW95"
"p: I->R",48,0.0553236513156948,"MAPE","LW95"
"r: S+I->2I",48,0.0467732651265908,"MAPE","LW95"
"r: I->R",48,0.0862683098396072,"MAPE","LW95"
"S",49,0.173384320091173,"MAPE","LW95"
"I",49,0.317210369197215,"MAPE","LW95"
"R",49,0.0420113785245404,"MAPE","LW95"
"p: S+I->2I",49,0.0663403829735069,"MAPE","LW95"
"p: I->R",49,0.0559879882961371,"MAPE","LW95"
"r: S+I->2I",49,0.0456800262680493,"MAPE","LW95"
"r: I->R",49,0.0858687348898016,"MAPE","LW95"
"S",50,0.166207223790088,"MAPE","LW95"
"I",50,0.32652098765244,"MAPE","LW95"
"R",50,0.0395038353089511,"MAPE","LW95"
"p: S+I->2I",50,0.0664260653856417,"MAPE","LW95"
"p: I->R",50,0.0555446120156297,"MAPE","LW95"
"r: S+I->2I",50,0.0454229774408453,"MAPE","LW95"
"r: I->R",50,0.0843150917978972,"MAPE","LW95"
"S",51,0.167448070677886,"MAPE","LW95"
"I",51,0.346022657028241,"MAPE","LW95"
"R",51,0.0407631851483149,"MAPE","LW95"
"p: S+I->2I",51,0.0666534487876235,"MAPE","LW95"
"p: I->R",51,0.0556374156681791,"MAPE","LW95"
"r: S+I->2I",51,0.0447202548637224,"MAPE","LW95"
"r: I->R",51,0.0850801929314824,"MAPE","LW95"
"S",52,0.166600414469647,"MAPE","LW95"
"I",52,0.371961684615666,"MAPE","LW95"
"R",52,0.0403331287514226,"MAPE","LW95"
"p: S+I->2I",52,0.065982221247446,"MAPE","LW95"
"p: I->R",52,0.0554349823236349,"MAPE","LW95"
"r: S+I->2I",52,0.0445273686514378,"MAPE","LW95"
"r: I->R",52,0.0841968890778073,"MAPE","LW95"
"S",53,0.169493285353412,"MAPE","LW95"
"I",53,0.38456137932583,"MAPE","LW95"
"R",53,0.0405885870914182,"MAPE","LW95"
"p: S+I->2I",53,0.0657892873624975,"MAPE","LW95"
"p: I->R",53,0.0544376722106921,"MAPE","LW95"
"r: S+I->2I",53,0.0449075785545013,"MAPE","LW95"
"r: I->R",53,0.0845572056006288,"MAPE","LW95"
"S",54,0.170226828803849,"MAPE","LW95"
"I",54,0.404295700231293,"MAPE","LW95"
"R",54,0.0406755755191886,"MAPE","LW95"
"p: S+I->2I",54,0.0655627332588073,"MAPE","LW95"
"p: I->R",54,0.0546083377121156,"MAPE","LW95"
"r: S+I->2I",54,0.0448624572065353,"MAPE","LW95"
"r: I->R",54,0.0842326270209572,"MAPE","LW95"
"S",55,0.174003784430887,"MAPE","LW95"
"I",55,0.398637554136315,"MAPE","LW95"
"R",55,0.0417965242163072,"MAPE","LW95"
"p: S+I->2I",55,0.0660647354442985,"MAPE","LW95"
"p: I->R",55,0.0547989667145249,"MAPE","LW95"
"r: S+I->2I",55,0.0451492132588483,"MAPE","LW95"
"r: I->R",55,0.084246230680076,"MAPE","LW95"
"S",56,0.17375151440486,"MAPE","LW95"
"I",56,0.446144259999868,"MAPE","LW95"
"R",56,0.0422961656208682,"MAPE","LW95"
"p: S+I->2I",56,0.0667312267271872,"MAPE","LW95"
"p: I->R",56,0.0554920217464068,"MAPE","LW95"
"r: S+I->2I",56,0.0450194645308126,"MAPE","LW95"
"r: I->R",56,0.0842359815451,"MAPE","LW95"
"S",57,0.17243148487513,"MAPE","LW95"
"I",57,0.458812500185948,"MAPE","LW95"
"R",57,0.041443213596167,"MAPE","LW95"
"p: S+I->2I",57,0.0663457194703529,"MAPE","LW95"
"p: I->R",57,0.0551419863541572,"MAPE","LW95"
"r: S+I->2I",57,0.0457344792255241,"MAPE","LW95"
"r: I->R",57,0.0844648144775562,"MAPE","LW95"
"S",58,0.173372979193418,"MAPE","LW95"
"I",58,0.444884100560324,"MAPE","LW95"
"R",58,0.0413836739879292,"MAPE","LW95"
"p: S+I->2I",58,0.0663124321538496,"MAPE","LW95"
"p: I->R",58,0.0551786958439525,"MAPE","LW95"
"r: S+I->2I",58,0.0461281104838613,"MAPE","LW95"
"r: I->R",58,0.0847897202868658,"MAPE","LW95"
"S",59,0.172528534332998,"MAPE","LW95"
"I",59,0.430858056856887,"MAPE","LW95"
"R",59,0.0419252389780966,"MAPE","LW95"
"p: S+I->2I",59,0.0661936530600497,"MAPE","LW95"
"p: I->R",59,0.0550996121396633,"MAPE","LW95"
"r: S+I->2I",59,0.0462250289584259,"MAPE","LW95"
"r: I->R",59,0.0857861105817548,"MAPE","LW95"
"S",60,0.172071001170552,"MAPE","LW95"
"I",60,0.491058940899536,"MAPE","LW95"
"R",60,0.040412457991203,"MAPE","LW95"
"p: S+I->2I",60,0.0664600756058923,"MAPE","LW95"
"p: I->R",60,0.0547269637469081,"MAPE","LW95"
"r: S+I->2I",60,0.0462997287215395,"MAPE","LW95"
"r: I->R",60,0.0856288606659169,"MAPE","LW95"
"S",0,0.00190269868215867,"seMAPE","LW95"
"I",0,0.0231948761109247,"seMAPE","LW95"
"R",0,0,"seMAPE","LW95"
"p: S+I->2I",0,0.0290614078499312,"seMAPE","LW95"
"p: I->R",0,0.0311239387589842,"seMAPE","LW95"
"r: S+I->2I",0,0.0297338732172746,"seMAPE","LW95"
"r: I->R",0,0.0366549128570046,"seMAPE","LW95"
"S",1,0.00281370869458209,"seMAPE","LW95"
"I",1,0.0296256861235217,"seMAPE","LW95"
"R",1,0.0482403409340721,"seMAPE","LW95"
"p: S+I->2I",1,0.0283390543346613,"seMAPE","LW95"
"p: I->R",1,0.0304497454750134,"seMAPE","LW95"
"r: S+I->2I",1,0.0286631456728696,"seMAPE","LW95"
"r: I->R",1,0.0355741668478948,"seMAPE","LW95"
"S",2,0.00368920762681662,"seMAPE","LW95"
"I",2,0.0343089045566729,"seMAPE","LW95"
"R",2,0.0408536678654872,"seMAPE","LW95"
"p: S+I->2I",2,0.0288822300457275,"seMAPE","LW95"
"p: I->R",2,0.0304039856700331,"seMAPE","LW95"
"r: S+I->2I",2,0.028031200860776,"seMAPE","LW95"
"r: I->R",2,0.0350517414378006,"seMAPE","LW95"
"S",3,0.0045147029566187,"seMAPE","LW95"
"I",3,0.0360224569148457,"seMAPE","LW95"
"R",3,0.038742362833974,"seMAPE","LW95"
"p: S+I->2I",3,0.0288145894470744,"seMAPE","LW95"
"p: I->R",3,0.0295550906933333,"seMAPE","LW95"
"r: S+I->2I",3,0.0262547950806977,"seMAPE","LW95"
"r: I->R",3,0.0356880835963819,"seMAPE","LW95"
"S",4,0.00482801865004101,"seMAPE","LW95"
"I",4,0.0369208988986419,"seMAPE","LW95"
"R",4,0.0372930731003231,"seMAPE","LW95"
"p: S+I->2I",4,0.0284095785791457,"seMAPE","LW95"
"p: I->R",4,0.0311654035377601,"seMAPE","LW95"
"r: S+I->2I",4,0.0252466710016756,"seMAPE","LW95"
"r: I->R",4,0.0362899692446847,"seMAPE","LW95"
"S",5,0.00573907843935025,"seMAPE","LW95"
"I",5,0.038673586608638,"seMAPE","LW95"
"R",5,0.0347113793264965,"seMAPE","LW95"
"p: S+I->2I",5,0.0285216550561822,"seMAPE","LW95"
"p: I->R",5,0.0313213400674874,"seMAPE","LW95"
"r: S+I->2I",5,0.0243731175409651,"seMAPE","LW95"
"r: I->R",5,0.0366730123251258,"seMAPE","LW95"
"S",6,0.00657271757897284,"seMAPE","LW95"
"I",6,0.0350652884550791,"seMAPE","LW95"
"R",6,0.0334410073269329,"seMAPE","LW95"
"p: S+I->2I",6,0.0288372996552413,"seMAPE","LW95"
"p: I->R",6,0.0309741940508037,"seMAPE","LW95"
"r: S+I->2I",6,0.0227963090698061,"seMAPE","LW95"
"r: I->R",6,0.0332550115163567,"seMAPE","LW95"
"S",7,0.00753302524201296,"seMAPE","LW95"
"I",7,0.0348064186730926,"seMAPE","LW95"
"R",7,0.0319657201906768,"seMAPE","LW95"
"p: S+I->2I",7,0.0289286731470327,"seMAPE","LW95"
"p: I->R",7,0.0306867122386573,"seMAPE","LW95"
"r: S+I->2I",7,0.0227029661604281,"seMAPE","LW95"
"r: I->R",7,0.0316482859243363,"seMAPE","LW95"
"S",8,0.00872573423760778,"seMAPE","LW95"
"I",8,0.0370645610536717,"seMAPE","LW95"
"R",8,0.031319488699872,"seMAPE","LW95"
"p: S+I->2I",8,0.0290739906085929,"seMAPE","LW95"
"p: I->R",8,0.030449191269853,"seMAPE","LW95"
"r: S+I->2I",8,0.0226211988559119,"seMAPE","LW95"
"r: I->R",8,0.0322555638212455,"seMAPE","LW95"
"S",9,0.0118515999254992,"seMAPE","LW95"
"I",9,0.0369025205203051,"seMAPE","LW95"
"R",9,0.0317700934187223,"seMAPE","LW95"
"p: S+I->2I",9,0.0288199329749538,"seMAPE","LW95"
"p: I->R",9,0.0305884558696533,"seMAPE","LW95"
"r: S+I->2I",9,0.0224435264772717,"seMAPE","LW95"
"r: I->R",9,0.0313713347993019,"seMAPE","LW95"
"S",10,0.0150412766876786,"seMAPE","LW95"
"I",10,0.0355250333867581,"seMAPE","LW95"
"R",10,0.0310804142246778,"seMAPE","LW95"
"p: S+I->2I",10,0.0288938681873419,"seMAPE","LW95"
"p: I->R",10,0.0303289791898787,"seMAPE","LW95"
"r: S+I->2I",10,0.0217515621785876,"seMAPE","LW95"
"r: I->R",10,0.0306451270775016,"seMAPE","LW95"
"S",11,0.0197205185426281,"seMAPE","LW95"
"I",11,0.0356532404863826,"seMAPE","LW95"
"R",11,0.030431418080283,"seMAPE","LW95"
"p: S+I->2I",11,0.0285566740744987,"seMAPE","LW95"
"p: I->R",11,0.0291125604378288,"seMAPE","LW95"
"r: S+I->2I",11,0.0211784138041838,"seMAPE","LW95"
"r: I->R",11,0.0310930583826685,"seMAPE","LW95"
"S",12,0.0235453745663937,"seMAPE","LW95"
"I",12,0.035464531158782,"seMAPE","LW95"
"R",12,0.0303356199431248,"seMAPE","LW95"
"p: S+I->2I",12,0.0287574475656665,"seMAPE","LW95"
"p: I->R",12,0.029164200625859,"seMAPE","LW95"
"r: S+I->2I",12,0.0214045958654509,"seMAPE","LW95"
"r: I->R",12,0.0307683413924027,"seMAPE","LW95"
"S",13,0.0287223410760745,"seMAPE","LW95"
"I",13,0.0349197913153747,"seMAPE","LW95"
"R",13,0.0296705871697776,"seMAPE","LW95"
"p: S+I->2I",13,0.0285759407087328,"seMAPE","LW95"
"p: I->R",13,0.028866947510487,"seMAPE","LW95"
"r: S+I->2I",13,0.0209159707229346,"seMAPE","LW95"
"r: I->R",13,0.0306830174038887,"seMAPE","LW95"
"S",14,0.0282854512486512,"seMAPE","LW95"
"I",14,0.0357694893905537,"seMAPE","LW95"
"R",14,0.0290328463440292,"seMAPE","LW95"
"p: S+I->2I",14,0.0292186218978735,"seMAPE","LW95"
"p: I->R",14,0.0285016710529304,"seMAPE","LW95"
"r: S+I->2I",14,0.0211125619563447,"seMAPE","LW95"
"r: I->R",14,0.0308522602949194,"seMAPE","LW95"
"S",15,0.0292768426255603,"seMAPE","LW95"
"I",15,0.036270904613209,"seMAPE","LW95"
"R",15,0.0289370946158815,"seMAPE","LW95"
"p: S+I->2I",15,0.029878406308814,"seMAPE","LW95"
"p: I->R",15,0.0289451110572255,"seMAPE","LW95"
"r: S+I->2I",15,0.0206869126404831,"seMAPE","LW95"
"r: I->R",15,0.0301985311559513,"seMAPE","LW95"
"S",16,0.028116670249302,"seMAPE","LW95"
"I",16,0.0365329164271802,"seMAPE","LW95"
"R",16,0.0276311004428943,"seMAPE","LW95"
"p: S+I->2I",16,0.0293100949042578,"seMAPE","LW95"
"p: I->R",16,0.0287071616591843,"seMAPE","LW95"
"r: S+I->2I",16,0.0201732752748642,"seMAPE","LW95"
"r: I->R",16,0.0304682471938272,"seMAPE","LW95"
"S",17,0.0280676293953759,"seMAPE","LW95"
"I",17,0.0363918824722052,"seMAPE","LW95"
"R",17,0.0271910493598052,"seMAPE","LW95"
"p: S+I->2I",17,0.0291020700216741,"seMAPE","LW95"
"p: I->R",17,0.0279868814173194,"seMAPE","LW95"
"r: S+I->2I",17,0.0198913426727551,"seMAPE","LW95"
"r: I->R",17,0.0303258591639073,"seMAPE","LW95"
"S",18,0.029924329387512,"seMAPE","LW95"
"I",18,0.0365466969165736,"seMAPE","LW95"
"R",18,0.0258441627145096,"seMAPE","LW95"
"p: S+I->2I",18,0.0278584949401333,"seMAPE","LW95"
"p: I->R",18,0.0271175684422278,"seMAPE","LW95"
"r: S+I->2I",18,0.0204186633085302,"seMAPE","LW95"
"r: I->R",18,0.030072549850651,"seMAPE","LW95"
"S",19,0.0311180157001054,"seMAPE","LW95"
"I",19,0.0394115147218471,"seMAPE","LW95"
"R",19,0.0255912983906637,"seMAPE","LW95"
"p: S+I->2I",19,0.0278673346751216,"seMAPE","LW95"
"p: I->R",19,0.0271906179225963,"seMAPE","LW95"
"r: S+I->2I",19,0.0205611531027787,"seMAPE","LW95"
"r: I->R",19,0.0299049438799442,"seMAPE","LW95"
"S",20,0.032227649420761,"seMAPE","LW95"
"I",20,0.037208323202904,"seMAPE","LW95"
"R",20,0.0255564360479699,"seMAPE","LW95"
"p: S+I->2I",20,0.0278117583931697,"seMAPE","LW95"
"p: I->R",20,0.0263062687487923,"seMAPE","LW95"
"r: S+I->2I",20,0.0202489357259357,"seMAPE","LW95"
"r: I->R",20,0.0294520961492109,"seMAPE","LW95"
"S",21,0.0337812239065431,"seMAPE","LW95"
"I",21,0.0356974843280537,"seMAPE","LW95"
"R",21,0.0256104113537614,"seMAPE","LW95"
"p: S+I->2I",21,0.0280022483675176,"seMAPE","LW95"
"p: I->R",21,0.0265344517873321,"seMAPE","LW95"
"r: S+I->2I",21,0.0211108211338867,"seMAPE","LW95"
"r: I->R",21,0.0301707440558363,"seMAPE","LW95"
"S",22,0.0352143121349274,"seMAPE","LW95"
"I",22,0.0354954554020312,"seMAPE","LW95"
"R",22,0.024370649321654,"seMAPE","LW95"
"p: S+I->2I",22,0.0263383656619491,"seMAPE","LW95"
"p: I->R",22,0.0269078714430645,"seMAPE","LW95"
"r: S+I->2I",22,0.0208586305083209,"seMAPE","LW95"
"r: I->R",22,0.0297214710778896,"seMAPE","LW95"
"S",23,0.0368826965427413,"seMAPE","LW95"
"I",23,0.0368615206677121,"seMAPE","LW95"
"R",23,0.0235077308412828,"seMAPE","LW95"
"p: S+I->2I",23,0.0262494466440088,"seMAPE","LW95"
"p: I->R",23,0.0266004830235909,"seMAPE","LW95"
"r: S+I->2I",23,0.0216366158807206,"seMAPE","LW95"
"r: I->R",23,0.0300890885234931,"seMAPE","LW95"
"S",24,0.0388505136387973,"seMAPE","LW95"
"I",24,0.0361877089447482,"seMAPE","LW95"
"R",24,0.024347865215783,"seMAPE","LW95"
"p: S+I->2I",24,0.027371071225822,"seMAPE","LW95"
"p: I->R",24,0.0264173046371007,"seMAPE","LW95"
"r: S+I->2I",24,0.0212892255246603,"seMAPE","LW95"
"r: I->R",24,0.0294405535710254,"seMAPE","LW95"
"S",25,0.0405440105566215,"seMAPE","LW95"
"I",25,0.0371850412711367,"seMAPE","LW95"
"R",25,0.0242200303978552,"seMAPE","LW95"
"p: S+I->2I",25,0.0274254217147999,"seMAPE","LW95"
"p: I->R",25,0.0258413508263582,"seMAPE","LW95"
"r: S+I->2I",25,0.0215148859645588,"seMAPE","LW95"
"r: I->R",25,0.0301638767176092,"seMAPE","LW95"
