"parameter","time","value","statistic","method"
"r: ",0,0.121997210580709,"seMAPE","PL"
NA,0,0.129006159286422,"seMAPE","PL"
NA,0,0.182461015620051,"seMAPE","PL"
"S",1,0.0140504300099,"seMAPE","PL"
"I",1,0.0982304812014276,"seMAPE","PL"
"R",1,0.17505121718306,"seMAPE","PL"
"p: ",1,0.0768889930725663,"seMAPE","PL"
"r: ",1,0.154791536836209,"seMAPE","PL"
NA,1,0.13216314001452,"seMAPE","PL"
NA,1,0.177860453939122,"seMAPE","PL"
"S",2,0.0194709086192731,"seMAPE","PL"
"I",2,0.125274429169226,"seMAPE","PL"
"R",2,0.204677344033812,"seMAPE","PL"
"p: ",2,0.126548517015983,"seMAPE","PL"
"r: ",2,0.190825976084886,"seMAPE","PL"
NA,2,0.126596837930931,"seMAPE","PL"
NA,2,0.157613233886822,"seMAPE","PL"
"S",3,0.0213880268231034,"seMAPE","PL"
"I",3,0.170805623851929,"seMAPE","PL"
"R",3,0.234767500331648,"seMAPE","PL"
"p: ",3,0.103393707275567,"seMAPE","PL"
"r: ",3,0.180053325318337,"seMAPE","PL"
NA,3,0.0926127935675784,"seMAPE","PL"
NA,3,0.239527467874792,"seMAPE","PL"
"S",4,0.0220532929766575,"seMAPE","PL"
"I",4,0.222290344047791,"seMAPE","PL"
"R",4,0.185004897295854,"seMAPE","PL"
"p: ",4,0.131991754697531,"seMAPE","PL"
"r: ",4,0.197268794036065,"seMAPE","PL"
NA,4,0.111711516406729,"seMAPE","PL"
NA,4,0.205605676378591,"seMAPE","PL"
"S",5,0.0392012749804114,"seMAPE","PL"
"I",5,0.254153965268996,"seMAPE","PL"
"R",5,0.149514509068087,"seMAPE","PL"
"p: ",5,0.139496995243286,"seMAPE","PL"
"r: ",5,0.207666974436112,"seMAPE","PL"
NA,5,0.0745376418481765,"seMAPE","PL"
NA,5,0.236708775924342,"seMAPE","PL"
"S",6,0.0490634882979963,"seMAPE","PL"
"I",6,0.229046873641038,"seMAPE","PL"
"R",6,0.153489826695078,"seMAPE","PL"
"p: ",6,0.147465232967445,"seMAPE","PL"
"r: ",6,0.189083510739624,"seMAPE","PL"
NA,6,0.0700611358714876,"seMAPE","PL"
NA,6,0.13489026527363,"seMAPE","PL"
"S",7,0.0454934225033712,"seMAPE","PL"
"I",7,0.170899162429708,"seMAPE","PL"
"R",7,0.155384560109716,"seMAPE","PL"
"p: ",7,0.11828370859928,"seMAPE","PL"
"r: ",7,0.186716715034869,"seMAPE","PL"
NA,7,0.113909902820586,"seMAPE","PL"
NA,7,0.168591293384124,"seMAPE","PL"
"S",8,0.0318847901969372,"seMAPE","PL"
"I",8,0.0907024649100093,"seMAPE","PL"
"R",8,0.127129089305114,"seMAPE","PL"
"p: ",8,0.13373207931033,"seMAPE","PL"
"r: ",8,0.183051741894622,"seMAPE","PL"
NA,8,0.111255800099463,"seMAPE","PL"
NA,8,0.102092136213934,"seMAPE","PL"
"S",9,0.0293685759180996,"seMAPE","PL"
"I",9,0.106817976316638,"seMAPE","PL"
"R",9,0.151670685929808,"seMAPE","PL"
"p: ",9,0.108914496392261,"seMAPE","PL"
"r: ",9,0.184326982682153,"seMAPE","PL"
NA,9,0.0990973023884358,"seMAPE","PL"
NA,9,0.14632474235886,"seMAPE","PL"
"S",10,0.0425038115725703,"seMAPE","PL"
"I",10,0.160135559045333,"seMAPE","PL"
"R",10,0.174770602140008,"seMAPE","PL"
"p: ",10,0.141894830052237,"seMAPE","PL"
"r: ",10,0.181815069433425,"seMAPE","PL"
NA,10,0.108578321952481,"seMAPE","PL"
NA,10,0.173957867592206,"seMAPE","PL"
"S",11,0.0482074186173128,"seMAPE","PL"
"I",11,0.194316857343202,"seMAPE","PL"
"R",11,0.159789298695154,"seMAPE","PL"
"p: ",11,0.146984685334752,"seMAPE","PL"
"r: ",11,0.198476427994543,"seMAPE","PL"
NA,11,0.115633922930282,"seMAPE","PL"
NA,11,0.16747238067374,"seMAPE","PL"
"S",12,0.0444150771973326,"seMAPE","PL"
"I",12,0.211681950184052,"seMAPE","PL"
"R",12,0.167959763471604,"seMAPE","PL"
"p: ",12,0.133749018542427,"seMAPE","PL"
"r: ",12,0.204566720360235,"seMAPE","PL"
NA,12,0.109960579508597,"seMAPE","PL"
NA,12,0.168361357488861,"seMAPE","PL"
"S",13,0.052735070415373,"seMAPE","PL"
"I",13,0.144215559986159,"seMAPE","PL"
"R",13,0.170133578437092,"seMAPE","PL"
"p: ",13,0.141937989315252,"seMAPE","PL"
"r: ",13,0.191493977951766,"seMAPE","PL"
NA,13,0.1054551340339,"seMAPE","PL"
NA,13,0.156519014592343,"seMAPE","PL"
"S",14,0.0701709389977354,"seMAPE","PL"
"I",14,0.114498656145784,"seMAPE","PL"
"R",14,0.147299757704891,"seMAPE","PL"
"p: ",14,0.0951715899435969,"seMAPE","PL"
"r: ",14,0.179131377431462,"seMAPE","PL"
NA,14,0.0982799920900461,"seMAPE","PL"
NA,14,0.143927911953649,"seMAPE","PL"
"S",15,0.102159766482159,"seMAPE","PL"
"I",15,0.129566056066381,"seMAPE","PL"
"R",15,0.162942092266384,"seMAPE","PL"
"p: ",15,0.114822557072886,"seMAPE","PL"
"r: ",15,0.191069750444033,"seMAPE","PL"
NA,15,0.115766441630228,"seMAPE","PL"
NA,15,0.14718366907239,"seMAPE","PL"
"S",16,0.114089899825902,"seMAPE","PL"
"I",16,0.167385868796392,"seMAPE","PL"
"R",16,0.152878211884007,"seMAPE","PL"
"p: ",16,0.139667813101888,"seMAPE","PL"
"r: ",16,0.183924476652219,"seMAPE","PL"
NA,16,0.10382315660216,"seMAPE","PL"
NA,16,0.125890549367692,"seMAPE","PL"
"S",17,0.110319124316879,"seMAPE","PL"
"I",17,0.152819730086976,"seMAPE","PL"
"R",17,0.163260207046894,"seMAPE","PL"
"p: ",17,0.131412592123343,"seMAPE","PL"
"r: ",17,0.190519723925521,"seMAPE","PL"
NA,17,0.113999665931931,"seMAPE","PL"
NA,17,0.155727293704222,"seMAPE","PL"
"S",18,0.100163587808394,"seMAPE","PL"
"I",18,0.137589846355584,"seMAPE","PL"
"R",18,0.155740594014736,"seMAPE","PL"
"p: ",18,0.134339287261567,"seMAPE","PL"
"r: ",18,0.183541567125775,"seMAPE","PL"
NA,18,0.10684323171216,"seMAPE","PL"
NA,18,0.163897564478314,"seMAPE","PL"
"S",19,0.0844883589775191,"seMAPE","PL"
"I",19,0.159145179692624,"seMAPE","PL"
"R",19,0.158837317826825,"seMAPE","PL"
"p: ",19,0.15784862214331,"seMAPE","PL"
"r: ",19,0.173273736604613,"seMAPE","PL"
NA,19,0.103664950971046,"seMAPE","PL"
NA,19,0.163436945154707,"seMAPE","PL"
"S",20,0.0867263826025816,"seMAPE","PL"
"I",20,0.126748042846702,"seMAPE","PL"
"R",20,0.171980253109099,"seMAPE","PL"
"p: ",20,0.174458603794733,"seMAPE","PL"
"r: ",20,0.168060585758524,"seMAPE","PL"
NA,20,0.114228301664767,"seMAPE","PL"
NA,20,0.164479283800675,"seMAPE","PL"
"S",21,0.115297867573609,"seMAPE","PL"
"I",21,0.11678087992517,"seMAPE","PL"
"R",21,0.164093922757794,"seMAPE","PL"
"p: ",21,0.173153666165191,"seMAPE","PL"
"r: ",21,0.162902459903567,"seMAPE","PL"
NA,21,0.0955992472461473,"seMAPE","PL"
NA,21,0.156013022639499,"seMAPE","PL"
"S",22,0.110311408464431,"seMAPE","PL"
"I",22,0.154808414513668,"seMAPE","PL"
"R",22,0.135001886849897,"seMAPE","PL"
"p: ",22,0.120598803144521,"seMAPE","PL"
"r: ",22,0.114425926479825,"seMAPE","PL"
NA,22,0.0888453605069243,"seMAPE","PL"
NA,22,0.169111796294838,"seMAPE","PL"
"S",23,0.11240564731132,"seMAPE","PL"
"I",23,0.150124309701555,"seMAPE","PL"
"R",23,0.139051964949365,"seMAPE","PL"
"p: ",23,0.130057992391496,"seMAPE","PL"
"r: ",23,0.109250840104388,"seMAPE","PL"
NA,23,0.0935583850555291,"seMAPE","PL"
NA,23,0.157933908837742,"seMAPE","PL"
"S",24,0.0801956463427618,"seMAPE","PL"
"I",24,0.177722883678746,"seMAPE","PL"
"R",24,0.156044390511336,"seMAPE","PL"
"p: ",24,0.16580163926733,"seMAPE","PL"
"r: ",24,0.144153184334629,"seMAPE","PL"
NA,24,0.100688724073637,"seMAPE","PL"
NA,24,0.180661942185443,"seMAPE","PL"
"S",25,0.117177024163162,"seMAPE","PL"
"I",25,0.204302316074307,"seMAPE","PL"
"R",25,0.143169220402155,"seMAPE","PL"
"p: ",25,0.134643442763286,"seMAPE","PL"
"r: ",25,0.135560582322982,"seMAPE","PL"
NA,25,0.107891853537674,"seMAPE","PL"
NA,25,0.183957436118123,"seMAPE","PL"
"S",26,0.127547708093046,"seMAPE","PL"
"I",26,0.192464593685408,"seMAPE","PL"
"R",26,0.14441307411372,"seMAPE","PL"
"p: ",26,0.143797746173614,"seMAPE","PL"
"r: ",26,0.129241726818495,"seMAPE","PL"
NA,26,0.109079718804083,"seMAPE","PL"
NA,26,0.173615012774053,"seMAPE","PL"
"S",27,0.115931384756295,"seMAPE","PL"
"I",27,0.212011645386779,"seMAPE","PL"
"R",27,0.132760734983768,"seMAPE","PL"
"p: ",27,0.113906305631417,"seMAPE","PL"
"r: ",27,0.109203333347666,"seMAPE","PL"
NA,27,0.108651738415381,"seMAPE","PL"
NA,27,0.174598595073984,"seMAPE","PL"
"S",28,0.130073723841609,"seMAPE","PL"
"I",28,0.200429563451379,"seMAPE","PL"
"R",28,0.132305715190364,"seMAPE","PL"
"p: ",28,0.113794624190591,"seMAPE","PL"
"r: ",28,0.106940925684049,"seMAPE","PL"
NA,28,0.107625847107673,"seMAPE","PL"
NA,28,0.165511395944106,"seMAPE","PL"
"S",29,0.126985999020347,"seMAPE","PL"
"I",29,0.223471532946976,"seMAPE","PL"
"R",29,0.138490826692966,"seMAPE","PL"
"p: ",29,0.13164709799522,"seMAPE","PL"
"r: ",29,0.114590942483295,"seMAPE","PL"
NA,29,0.10911771005404,"seMAPE","PL"
NA,29,0.177074883649742,"seMAPE","PL"
"S",30,0.108329126190584,"seMAPE","PL"
"I",30,0.207513779898575,"seMAPE","PL"
"R",30,0.152335560107455,"seMAPE","PL"
"p: ",30,0.168044339783821,"seMAPE","PL"
"r: ",30,0.114681324097003,"seMAPE","PL"
NA,30,0.110524743704152,"seMAPE","PL"
NA,30,0.165109166258489,"seMAPE","PL"
"S",31,0.100248694155745,"seMAPE","PL"
"I",31,0.136385174878128,"seMAPE","PL"
"R",31,0.148824895334342,"seMAPE","PL"
"p: ",31,0.166083255519588,"seMAPE","PL"
"r: ",31,0.106976700552135,"seMAPE","PL"
NA,31,0.0845009388837759,"seMAPE","PL"
NA,31,0.0849612611517139,"seMAPE","PL"
"S",32,0.119341159138247,"seMAPE","PL"
"I",32,0.116472903305234,"seMAPE","PL"
"R",32,0.165939064961745,"seMAPE","PL"
"p: ",32,0.195383766873476,"seMAPE","PL"
"r: ",32,0.145663258569356,"seMAPE","PL"
NA,32,0.089110912794497,"seMAPE","PL"
NA,32,0.0769924468223593,"seMAPE","PL"
"S",33,0.117614833812484,"seMAPE","PL"
"I",33,0.122021765125239,"seMAPE","PL"
"R",33,0.160966356975594,"seMAPE","PL"
"p: ",33,0.178617098603609,"seMAPE","PL"
"r: ",33,0.132049978317962,"seMAPE","PL"
NA,33,0.0778809076688662,"seMAPE","PL"
NA,33,0.0731074581426611,"seMAPE","PL"
"S",34,0.121426679595685,"seMAPE","PL"
"I",34,0.117856615891035,"seMAPE","PL"
"R",34,0.16285598343973,"seMAPE","PL"
"p: ",34,0.184970148754493,"seMAPE","PL"
"r: ",34,0.142882694820368,"seMAPE","PL"
NA,34,0.0798544424111488,"seMAPE","PL"
NA,34,0.0681996202983079,"seMAPE","PL"
"S",35,0.126452548577705,"seMAPE","PL"
"I",35,0.121665434797509,"seMAPE","PL"
"R",35,0.156875240097439,"seMAPE","PL"
"p: ",35,0.166595121170304,"seMAPE","PL"
"r: ",35,0.133977422140282,"seMAPE","PL"
NA,35,0.0739904999880246,"seMAPE","PL"
NA,35,0.0718203167520142,"seMAPE","PL"
"S",36,0.122363339798489,"seMAPE","PL"
"I",36,0.111219598020446,"seMAPE","PL"
"R",36,0.149479495069773,"seMAPE","PL"
"p: ",36,0.157824288986471,"seMAPE","PL"
"r: ",36,0.127514012815323,"seMAPE","PL"
NA,36,0.0730366823169779,"seMAPE","PL"
NA,36,0.0751583658183509,"seMAPE","PL"
"S",37,0.134542370915439,"seMAPE","PL"
"I",37,0.098550479017004,"seMAPE","PL"
"R",37,0.161298899696954,"seMAPE","PL"
"p: ",37,0.181580209227022,"seMAPE","PL"
"r: ",37,0.148144283152582,"seMAPE","PL"
NA,37,0.0824390031617703,"seMAPE","PL"
NA,37,0.0771141395391046,"seMAPE","PL"
"S",38,0.128801283612927,"seMAPE","PL"
"I",38,0.134147329405725,"seMAPE","PL"
"R",38,0.158876510532463,"seMAPE","PL"
"p: ",38,0.179371930911005,"seMAPE","PL"
"r: ",38,0.147927665841959,"seMAPE","PL"
NA,38,0.0845297054806844,"seMAPE","PL"
NA,38,0.083428546613227,"seMAPE","PL"
"S",39,0.108412186791688,"seMAPE","PL"
"I",39,0.142241956443575,"seMAPE","PL"
"R",39,0.1436810917243,"seMAPE","PL"
"p: ",39,0.156309078928538,"seMAPE","PL"
"r: ",39,0.117828143649742,"seMAPE","PL"
NA,39,0.0712677548646272,"seMAPE","PL"
NA,39,0.0878463043265354,"seMAPE","PL"
"S",40,0.109624441228544,"seMAPE","PL"
"I",40,0.141791101803135,"seMAPE","PL"
"R",40,0.137071967552949,"seMAPE","PL"
"p: ",40,0.147134574034492,"seMAPE","PL"
"r: ",40,0.110669462373853,"seMAPE","PL"
NA,40,0.0722960561629779,"seMAPE","PL"
NA,40,0.0910182116489043,"seMAPE","PL"
"S",41,0.099884910629749,"seMAPE","PL"
"I",41,0.139171721006636,"seMAPE","PL"
"R",41,0.126077765902634,"seMAPE","PL"
"p: ",41,0.130335180715852,"seMAPE","PL"
"r: ",41,0.0824700591537035,"seMAPE","PL"
NA,41,0.0713248065358061,"seMAPE","PL"
NA,41,0.0983236737777222,"seMAPE","PL"
"S",42,0.0844626159769818,"seMAPE","PL"
"I",42,0.140162658871558,"seMAPE","PL"
"R",42,0.12506743746272,"seMAPE","PL"
"p: ",42,0.128787086454553,"seMAPE","PL"
"r: ",42,0.0850042932362213,"seMAPE","PL"
NA,42,0.0652914468839472,"seMAPE","PL"
NA,42,0.0889275723900725,"seMAPE","PL"
"S",43,0.0916383760696367,"seMAPE","PL"
"I",43,0.106044678769311,"seMAPE","PL"
"R",43,0.134130586106702,"seMAPE","PL"
"p: ",43,0.149587018264589,"seMAPE","PL"
"r: ",43,0.107719600519381,"seMAPE","PL"
NA,43,0.0613951985910896,"seMAPE","PL"
NA,43,0.0756378178950647,"seMAPE","PL"
"S",44,0.0921719137600156,"seMAPE","PL"
"I",44,0.119814982501697,"seMAPE","PL"
"R",44,0.127927140534997,"seMAPE","PL"
"p: ",44,0.138453246542838,"seMAPE","PL"
"r: ",44,0.0905473975031268,"seMAPE","PL"
NA,44,0.0647618390313033,"seMAPE","PL"
NA,44,0.0861798109169111,"seMAPE","PL"
"S",45,0.102488756065295,"seMAPE","PL"
"I",45,0.135182215503945,"seMAPE","PL"
"R",45,0.131203758482365,"seMAPE","PL"
"p: ",45,0.142279873847731,"seMAPE","PL"
"r: ",45,0.0943028091286936,"seMAPE","PL"
NA,45,0.0663231891322319,"seMAPE","PL"
NA,45,0.0871727560432302,"seMAPE","PL"
"S",46,0.119456948787566,"seMAPE","PL"
"I",46,0.154422898310854,"seMAPE","PL"
"R",46,0.129315249155647,"seMAPE","PL"
"p: ",46,0.136709045480981,"seMAPE","PL"
"r: ",46,0.0979615912809561,"seMAPE","PL"
NA,46,0.0694713980093341,"seMAPE","PL"
NA,46,0.0948887926934038,"seMAPE","PL"
"S",47,0.121980750734474,"seMAPE","PL"
"I",47,0.140452733788208,"seMAPE","PL"
"R",47,0.132675411797236,"seMAPE","PL"
"p: ",47,0.145185409168136,"seMAPE","PL"
"r: ",47,0.108262044535751,"seMAPE","PL"
NA,47,0.0716630317946699,"seMAPE","PL"
NA,47,0.093523508508387,"seMAPE","PL"
"S",48,0.119885295333698,"seMAPE","PL"
"I",48,0.151346530219387,"seMAPE","PL"
"R",48,0.127460767239805,"seMAPE","PL"
"p: ",48,0.135068445934149,"seMAPE","PL"
"r: ",48,0.0957689918961067,"seMAPE","PL"
NA,48,0.0677846745021174,"seMAPE","PL"
NA,48,0.0953102123631238,"seMAPE","PL"
"S",49,0.122569395893546,"seMAPE","PL"
"I",49,0.151120697100011,"seMAPE","PL"
"R",49,0.124391813148105,"seMAPE","PL"
"p: ",49,0.131007139219485,"seMAPE","PL"
"r: ",49,0.0939256208856166,"seMAPE","PL"
NA,49,0.0686491272884032,"seMAPE","PL"
NA,49,0.096171981433177,"seMAPE","PL"
"S",50,0.123472166986753,"seMAPE","PL"
"I",50,0.16011411873241,"seMAPE","PL"
"R",50,0.123350697546274,"seMAPE","PL"
"p: ",50,0.127452612373488,"seMAPE","PL"
"r: ",50,0.0955667217879215,"seMAPE","PL"
NA,50,0.0673818579332403,"seMAPE","PL"
NA,50,0.0939019173565192,"seMAPE","PL"
"S",51,0.119991761354463,"seMAPE","PL"
"I",51,0.176440708863709,"seMAPE","PL"
"R",51,0.123006773446608,"seMAPE","PL"
"p: ",51,0.129559508091713,"seMAPE","PL"
"r: ",51,0.0929307705876843,"seMAPE","PL"
NA,51,0.067692101287938,"seMAPE","PL"
NA,51,0.0946310631023587,"seMAPE","PL"
"S",52,0.117405710968004,"seMAPE","PL"
"I",52,0.168071338028324,"seMAPE","PL"
"R",52,0.127030544022905,"seMAPE","PL"
"p: ",52,0.133737454740809,"seMAPE","PL"
"r: ",52,0.0988667790363047,"seMAPE","PL"
NA,52,0.0658537356103923,"seMAPE","PL"
NA,52,0.091062276816987,"seMAPE","PL"
"S",53,0.118399462317434,"seMAPE","PL"
"I",53,0.152725886358936,"seMAPE","PL"
"R",53,0.128845726010389,"seMAPE","PL"
"p: ",53,0.134966415635874,"seMAPE","PL"
"r: ",53,0.107071816488504,"seMAPE","PL"
NA,53,0.0663722511475434,"seMAPE","PL"
NA,53,0.0860690313458514,"seMAPE","PL"
"S",54,0.11602660291312,"seMAPE","PL"
"I",54,0.153524123303673,"seMAPE","PL"
"R",54,0.127302037578824,"seMAPE","PL"
"p: ",54,0.132206236401747,"seMAPE","PL"
"r: ",54,0.102794319051294,"seMAPE","PL"
NA,54,0.0678158334196309,"seMAPE","PL"
NA,54,0.087694990190169,"seMAPE","PL"
"S",55,0.113463599049515,"seMAPE","PL"
"I",55,0.145959904074435,"seMAPE","PL"
"R",55,0.128953296766778,"seMAPE","PL"
"p: ",55,0.138045360777758,"seMAPE","PL"
"r: ",55,0.106366935289507,"seMAPE","PL"
NA,55,0.0638475123822088,"seMAPE","PL"
NA,55,0.084008424601658,"seMAPE","PL"
"S",56,0.115253396443521,"seMAPE","PL"
"I",56,0.151513883535345,"seMAPE","PL"
"R",56,0.126482944789763,"seMAPE","PL"
"p: ",56,0.133132871452966,"seMAPE","PL"
"r: ",56,0.099641217258463,"seMAPE","PL"
NA,56,0.0644110812711833,"seMAPE","PL"
NA,56,0.087710010420654,"seMAPE","PL"
"S",57,0.122193327478425,"seMAPE","PL"
"I",57,0.142931782886196,"seMAPE","PL"
"R",57,0.127598558961928,"seMAPE","PL"
"p: ",57,0.133945718229303,"seMAPE","PL"
"r: ",57,0.103398282534869,"seMAPE","PL"
NA,57,0.0645144163160537,"seMAPE","PL"
NA,57,0.0890887887500129,"seMAPE","PL"
"S",58,0.123820507874209,"seMAPE","PL"
"I",58,0.191488982607793,"seMAPE","PL"
"R",58,0.13090484982283,"seMAPE","PL"
"p: ",58,0.13940694182672,"seMAPE","PL"
"r: ",58,0.114554839456171,"seMAPE","PL"
NA,58,0.0653079119274343,"seMAPE","PL"
NA,58,0.0876984495031892,"seMAPE","PL"
"S",59,0.12310457746158,"seMAPE","PL"
"I",59,0.230223442893783,"seMAPE","PL"
"R",59,0.130081626914782,"seMAPE","PL"
"p: ",59,0.138815993119581,"seMAPE","PL"
"r: ",59,0.111847513806975,"seMAPE","PL"
NA,59,0.0651653463405997,"seMAPE","PL"
NA,59,0.0885041702215585,"seMAPE","PL"
"S",60,0.120817094769935,"seMAPE","PL"
"I",60,0.194551271289381,"seMAPE","PL"
"R",60,0.127906905041003,"seMAPE","PL"
"p: ",60,0.134671583433929,"seMAPE","PL"
"r: ",60,0.106318311645872,"seMAPE","PL"
NA,60,0.0636370064505803,"seMAPE","PL"
NA,60,0.0878901595501259,"seMAPE","PL"
