"parameter","time","value","statistic","method"
"I",31,0.324308731456619,"MAPE","LW99"
"R",31,0.0611733190862642,"MAPE","LW99"
"p: S->I",31,0.0931161477499765,"MAPE","LW99"
"p: I->R",31,0.0835057905431363,"MAPE","LW99"
"r: S->I",31,0.0800814544543245,"MAPE","LW99"
"r: I->R",31,0.152471839069166,"MAPE","LW99"
"S",32,0.200345070742222,"MAPE","LW99"
"I",32,0.318669858896527,"MAPE","LW99"
"R",32,0.0617586071175983,"MAPE","LW99"
"p: S->I",32,0.0923246265191033,"MAPE","LW99"
"p: I->R",32,0.0885742271311359,"MAPE","LW99"
"r: S->I",32,0.0809910552935371,"MAPE","LW99"
"r: I->R",32,0.150456841860426,"MAPE","LW99"
"S",33,0.203906938527105,"MAPE","LW99"
"I",33,0.336053196269254,"MAPE","LW99"
"R",33,0.0585510248039239,"MAPE","LW99"
"p: S->I",33,0.0971462993537183,"MAPE","LW99"
"p: I->R",33,0.0830383572546808,"MAPE","LW99"
"r: S->I",33,0.0765209867740223,"MAPE","LW99"
"r: I->R",33,0.148118836306771,"MAPE","LW99"
"S",34,0.210215182179601,"MAPE","LW99"
"I",34,0.359710118458491,"MAPE","LW99"
"R",34,0.0583381942712662,"MAPE","LW99"
"p: S->I",34,0.0937676709552265,"MAPE","LW99"
"p: I->R",34,0.0824024331246016,"MAPE","LW99"
"r: S->I",34,0.0787164229119728,"MAPE","LW99"
"r: I->R",34,0.149819643898563,"MAPE","LW99"
"S",35,0.208355643218357,"MAPE","LW99"
"I",35,0.365615563051935,"MAPE","LW99"
"R",35,0.0543923095140869,"MAPE","LW99"
"p: S->I",35,0.09178969537553,"MAPE","LW99"
"p: I->R",35,0.0807463998472442,"MAPE","LW99"
"r: S->I",35,0.0791448520072142,"MAPE","LW99"
"r: I->R",35,0.150737959295613,"MAPE","LW99"
"S",36,0.215367857386759,"MAPE","LW99"
"I",36,0.385100424140944,"MAPE","LW99"
"R",36,0.0547946930384601,"MAPE","LW99"
"p: S->I",36,0.0929854855896671,"MAPE","LW99"
"p: I->R",36,0.0768477545815689,"MAPE","LW99"
"r: S->I",36,0.076592104444451,"MAPE","LW99"
"r: I->R",36,0.150072837227387,"MAPE","LW99"
"S",37,0.218254558574488,"MAPE","LW99"
"I",37,0.397993059395441,"MAPE","LW99"
"R",37,0.0551751247212546,"MAPE","LW99"
"p: S->I",37,0.0920932413952708,"MAPE","LW99"
"p: I->R",37,0.0769716810535991,"MAPE","LW99"
"r: S->I",37,0.0783677525969797,"MAPE","LW99"
"r: I->R",37,0.149765145958075,"MAPE","LW99"
"S",38,0.220262080292317,"MAPE","LW99"
"I",38,0.404378491551354,"MAPE","LW99"
"R",38,0.0528260673173076,"MAPE","LW99"
"p: S->I",38,0.0915897094428585,"MAPE","LW99"
"p: I->R",38,0.0736455233207969,"MAPE","LW99"
"r: S->I",38,0.0740328036804032,"MAPE","LW99"
"r: I->R",38,0.145765812088061,"MAPE","LW99"
"S",39,0.221787736281836,"MAPE","LW99"
"I",39,0.424898482197345,"MAPE","LW99"
"R",39,0.0529157778854555,"MAPE","LW99"
"p: S->I",39,0.089022285672513,"MAPE","LW99"
"p: I->R",39,0.0710195743388691,"MAPE","LW99"
"r: S->I",39,0.0737596509002141,"MAPE","LW99"
"r: I->R",39,0.145006796347312,"MAPE","LW99"
"S",40,0.216546937381382,"MAPE","LW99"
"I",40,0.440325413340387,"MAPE","LW99"
"R",40,0.0514564778824189,"MAPE","LW99"
"p: S->I",40,0.088306444833298,"MAPE","LW99"
"p: I->R",40,0.0716472613210737,"MAPE","LW99"
"r: S->I",40,0.074039088138397,"MAPE","LW99"
"r: I->R",40,0.141645620599934,"MAPE","LW99"
"S",41,0.220191666571721,"MAPE","LW99"
"I",41,0.457693425998522,"MAPE","LW99"
"R",41,0.052121503772487,"MAPE","LW99"
"p: S->I",41,0.0899790451608643,"MAPE","LW99"
"p: I->R",41,0.0713011782792545,"MAPE","LW99"
"r: S->I",41,0.073234421753441,"MAPE","LW99"
"r: I->R",41,0.139672123500283,"MAPE","LW99"
"S",42,0.22370701032631,"MAPE","LW99"
"I",42,0.470398801624823,"MAPE","LW99"
"R",42,0.0525905158478665,"MAPE","LW99"
"p: S->I",42,0.0900532271081594,"MAPE","LW99"
"p: I->R",42,0.0725406823962048,"MAPE","LW99"
"r: S->I",42,0.0722996927475893,"MAPE","LW99"
"r: I->R",42,0.139107506162955,"MAPE","LW99"
"S",43,0.224843614391791,"MAPE","LW99"
"I",43,0.472030327697217,"MAPE","LW99"
"R",43,0.0524642778049736,"MAPE","LW99"
"p: S->I",43,0.0906610440463025,"MAPE","LW99"
"p: I->R",43,0.0726001430265821,"MAPE","LW99"
"r: S->I",43,0.0711545635427136,"MAPE","LW99"
"r: I->R",43,0.137896083718968,"MAPE","LW99"
"S",44,0.221013035726833,"MAPE","LW99"
"I",44,0.490022087413481,"MAPE","LW99"
"R",44,0.0508699798392319,"MAPE","LW99"
"p: S->I",44,0.0898620051358777,"MAPE","LW99"
"p: I->R",44,0.0724452019679903,"MAPE","LW99"
"r: S->I",44,0.0689008621975567,"MAPE","LW99"
"r: I->R",44,0.134042651419967,"MAPE","LW99"
"S",45,0.222665670507212,"MAPE","LW99"
"I",45,0.49279173603701,"MAPE","LW99"
"R",45,0.0512274323627398,"MAPE","LW99"
"p: S->I",45,0.08984452585977,"MAPE","LW99"
"p: I->R",45,0.0719856687774502,"MAPE","LW99"
"r: S->I",45,0.0685227055129333,"MAPE","LW99"
"r: I->R",45,0.131886407556971,"MAPE","LW99"
"S",46,0.223366234616584,"MAPE","LW99"
"I",46,0.493737376210357,"MAPE","LW99"
"R",46,0.0517826343407769,"MAPE","LW99"
"p: S->I",46,0.090408648267093,"MAPE","LW99"
"p: I->R",46,0.0717528785696613,"MAPE","LW99"
"r: S->I",46,0.0686739300597931,"MAPE","LW99"
"r: I->R",46,0.132184094853867,"MAPE","LW99"
"S",47,0.226308121558053,"MAPE","LW99"
"I",47,0.499214713097753,"MAPE","LW99"
"R",47,0.0524581111905319,"MAPE","LW99"
"p: S->I",47,0.0908757531557343,"MAPE","LW99"
"p: I->R",47,0.0716897561352722,"MAPE","LW99"
"r: S->I",47,0.0681597016188264,"MAPE","LW99"
"r: I->R",47,0.131082252467559,"MAPE","LW99"
"S",48,0.225410527536637,"MAPE","LW99"
"I",48,0.502150038538829,"MAPE","LW99"
"R",48,0.0522271756363625,"MAPE","LW99"
"p: S->I",48,0.0910214237821208,"MAPE","LW99"
"p: I->R",48,0.0706559470521642,"MAPE","LW99"
"r: S->I",48,0.0689839479637426,"MAPE","LW99"
"r: I->R",48,0.131383462697483,"MAPE","LW99"
"S",49,0.227641414070255,"MAPE","LW99"
"I",49,0.527308527124529,"MAPE","LW99"
"R",49,0.0530759468380204,"MAPE","LW99"
"p: S->I",49,0.0915143847620098,"MAPE","LW99"
"p: I->R",49,0.0713849490797614,"MAPE","LW99"
"r: S->I",49,0.0682117046885083,"MAPE","LW99"
"r: I->R",49,0.130514844126104,"MAPE","LW99"
"S",50,0.228963565422174,"MAPE","LW99"
"I",50,0.546172591679847,"MAPE","LW99"
"R",50,0.0536751041731093,"MAPE","LW99"
"p: S->I",50,0.0924128522967478,"MAPE","LW99"
"p: I->R",50,0.0721252318665635,"MAPE","LW99"
"r: S->I",50,0.0674047855884032,"MAPE","LW99"
"r: I->R",50,0.128702750992862,"MAPE","LW99"
"S",51,0.228307459200388,"MAPE","LW99"
"I",51,0.586184595298695,"MAPE","LW99"
"R",51,0.0540383811993264,"MAPE","LW99"
"p: S->I",51,0.0923534142732526,"MAPE","LW99"
"p: I->R",51,0.0726260495075144,"MAPE","LW99"
"r: S->I",51,0.0664935359218969,"MAPE","LW99"
"r: I->R",51,0.128889401735763,"MAPE","LW99"
"S",52,0.22874040790241,"MAPE","LW99"
"I",52,0.628765033415189,"MAPE","LW99"
"R",52,0.0537474180060263,"MAPE","LW99"
"p: S->I",52,0.0909837910352215,"MAPE","LW99"
"p: I->R",52,0.0722311944285139,"MAPE","LW99"
"r: S->I",52,0.0658585104761216,"MAPE","LW99"
"r: I->R",52,0.127065052869539,"MAPE","LW99"
"S",53,0.22773386267231,"MAPE","LW99"
"I",53,0.654080151804074,"MAPE","LW99"
"R",53,0.0542740862669523,"MAPE","LW99"
"p: S->I",53,0.0914901604421608,"MAPE","LW99"
"p: I->R",53,0.0726882306506537,"MAPE","LW99"
"r: S->I",53,0.0648635645046157,"MAPE","LW99"
"r: I->R",53,0.124932894857629,"MAPE","LW99"
"S",54,0.231795665713888,"MAPE","LW99"
"I",54,0.689330626203914,"MAPE","LW99"
"R",54,0.0551359207378953,"MAPE","LW99"
"p: S->I",54,0.0914554974378571,"MAPE","LW99"
"p: I->R",54,0.0733765089518462,"MAPE","LW99"
"r: S->I",54,0.0643531961637963,"MAPE","LW99"
"r: I->R",54,0.124205447833942,"MAPE","LW99"
"S",55,0.235147197928446,"MAPE","LW99"
"I",55,0.722545954015343,"MAPE","LW99"
"R",55,0.0556264088351146,"MAPE","LW99"
"p: S->I",55,0.092309338030871,"MAPE","LW99"
"p: I->R",55,0.0733072780060884,"MAPE","LW99"
"r: S->I",55,0.0634773961255996,"MAPE","LW99"
"r: I->R",55,0.122867017394009,"MAPE","LW99"
"S",56,0.238257083412234,"MAPE","LW99"
"I",56,0.733881951497412,"MAPE","LW99"
"R",56,0.0565828862836242,"MAPE","LW99"
"p: S->I",56,0.0927364280895103,"MAPE","LW99"
"p: I->R",56,0.0732235970623782,"MAPE","LW99"
"r: S->I",56,0.0631777622240454,"MAPE","LW99"
"r: I->R",56,0.123116263798601,"MAPE","LW99"
"S",57,0.238633306729762,"MAPE","LW99"
"I",57,0.78663868042994,"MAPE","LW99"
"R",57,0.0566425619122687,"MAPE","LW99"
"p: S->I",57,0.0929210365471466,"MAPE","LW99"
"p: I->R",57,0.0731550333644303,"MAPE","LW99"
"r: S->I",57,0.0635328726411398,"MAPE","LW99"
"r: I->R",57,0.123799239311263,"MAPE","LW99"
"S",58,0.237726668049028,"MAPE","LW99"
"I",58,0.771979968778362,"MAPE","LW99"
"R",58,0.0565009729739381,"MAPE","LW99"
"p: S->I",58,0.0926216382079103,"MAPE","LW99"
"p: I->R",58,0.0733864840801402,"MAPE","LW99"
"r: S->I",58,0.0632967187564345,"MAPE","LW99"
"r: I->R",58,0.122239043060339,"MAPE","LW99"
"S",59,0.238191022474021,"MAPE","LW99"
"I",59,0.749976087707026,"MAPE","LW99"
"R",59,0.0568127996658422,"MAPE","LW99"
"p: S->I",59,0.0927583889208092,"MAPE","LW99"
"p: I->R",59,0.0730534816677419,"MAPE","LW99"
"r: S->I",59,0.0633810804755352,"MAPE","LW99"
"r: I->R",59,0.122522831566965,"MAPE","LW99"
"S",60,0.23771832973239,"MAPE","LW99"
"I",60,0.756775523986447,"MAPE","LW99"
"R",60,0.056784413815301,"MAPE","LW99"
"p: S->I",60,0.0922968509972737,"MAPE","LW99"
"p: I->R",60,0.0726464932507386,"MAPE","LW99"
"r: S->I",60,0.0634326852131747,"MAPE","LW99"
"r: I->R",60,0.122044579041105,"MAPE","LW99"
"S",0,0.00190269868215867,"seMAPE","LW99"
"I",0,0.0231948761109247,"seMAPE","LW99"
"R",0,0,"seMAPE","LW99"
"p: S->I",0,0.028762824768694,"seMAPE","LW99"
"p: I->R",0,0.030139430255585,"seMAPE","LW99"
"r: S->I",0,0.0294409369245459,"seMAPE","LW99"
"r: I->R",0,0.0336272709245246,"seMAPE","LW99"
"S",1,0.00284339316282366,"seMAPE","LW99"
"I",1,0.0296650563276219,"seMAPE","LW99"
"R",1,0.0461046193983572,"seMAPE","LW99"
"p: S->I",1,0.0318768089739035,"seMAPE","LW99"
"p: I->R",1,0.0315382057673833,"seMAPE","LW99"
"r: S->I",1,0.0310292176375481,"seMAPE","LW99"
"r: I->R",1,0.0404175457387195,"seMAPE","LW99"
"S",2,0.00386268712984614,"seMAPE","LW99"
"I",2,0.0368808888980002,"seMAPE","LW99"
"R",2,0.037183513385378,"seMAPE","LW99"
"p: S->I",2,0.0332495208157046,"seMAPE","LW99"
"p: I->R",2,0.0322016288921739,"seMAPE","LW99"
"r: S->I",2,0.0330812139563809,"seMAPE","LW99"
"r: I->R",2,0.0398231428054912,"seMAPE","LW99"
"S",3,0.00461032669093254,"seMAPE","LW99"
"I",3,0.0418256458526749,"seMAPE","LW99"
"R",3,0.038010191280464,"seMAPE","LW99"
"p: S->I",3,0.0327485047245283,"seMAPE","LW99"
"p: I->R",3,0.0316307210488541,"seMAPE","LW99"
"r: S->I",3,0.0314197885606846,"seMAPE","LW99"
"r: I->R",3,0.0409104145776736,"seMAPE","LW99"
"S",4,0.00554563027846622,"seMAPE","LW99"
"I",4,0.046358903144855,"seMAPE","LW99"
"R",4,0.0354998414653133,"seMAPE","LW99"
"p: S->I",4,0.0335065435494116,"seMAPE","LW99"
"p: I->R",4,0.0315703947353948,"seMAPE","LW99"
"r: S->I",4,0.0303154071539248,"seMAPE","LW99"
"r: I->R",4,0.0400817286022613,"seMAPE","LW99"
"S",5,0.00676947176339682,"seMAPE","LW99"
"I",5,0.0451165096597523,"seMAPE","LW99"
"R",5,0.0337748718602031,"seMAPE","LW99"
"p: S->I",5,0.0343035137701623,"seMAPE","LW99"
"p: I->R",5,0.0318326981327469,"seMAPE","LW99"
"r: S->I",5,0.0270664680865938,"seMAPE","LW99"
"r: I->R",5,0.0411431705643247,"seMAPE","LW99"
"S",6,0.00758271272075851,"seMAPE","LW99"
"I",6,0.0460849397569229,"seMAPE","LW99"
"R",6,0.0357472196833342,"seMAPE","LW99"
"p: S->I",6,0.0364802742192663,"seMAPE","LW99"
"p: I->R",6,0.0369544128892301,"seMAPE","LW99"
"r: S->I",6,0.025229374777775,"seMAPE","LW99"
"r: I->R",6,0.0373523459863962,"seMAPE","LW99"
"S",7,0.00916287723412594,"seMAPE","LW99"
"I",7,0.0489820610786987,"seMAPE","LW99"
"R",7,0.0359855961822388,"seMAPE","LW99"
"p: S->I",7,0.037656175842419,"seMAPE","LW99"
"p: I->R",7,0.0350341048417027,"seMAPE","LW99"
"r: S->I",7,0.0241252436722738,"seMAPE","LW99"
"r: I->R",7,0.0368782667386223,"seMAPE","LW99"
"S",8,0.0112278637001136,"seMAPE","LW99"
"I",8,0.0464168891103818,"seMAPE","LW99"
"R",8,0.0354631412014127,"seMAPE","LW99"
"p: S->I",8,0.0374732533370642,"seMAPE","LW99"
"p: I->R",8,0.0363589742055648,"seMAPE","LW99"
"r: S->I",8,0.0255012434640644,"seMAPE","LW99"
"r: I->R",8,0.0387167360580524,"seMAPE","LW99"
"S",9,0.0153838951885612,"seMAPE","LW99"
"I",9,0.0503287459402665,"seMAPE","LW99"
"R",9,0.0367149454046934,"seMAPE","LW99"
"p: S->I",9,0.0375903959352326,"seMAPE","LW99"
"p: I->R",9,0.0375364836965151,"seMAPE","LW99"
"r: S->I",9,0.026686419932524,"seMAPE","LW99"
"r: I->R",9,0.0393272588007653,"seMAPE","LW99"
"S",10,0.0192506590542569,"seMAPE","LW99"
"I",10,0.0486927634467685,"seMAPE","LW99"
"R",10,0.0390397607456468,"seMAPE","LW99"
"p: S->I",10,0.0356177498368628,"seMAPE","LW99"
"p: I->R",10,0.0365371949929506,"seMAPE","LW99"
"r: S->I",10,0.0273754098334257,"seMAPE","LW99"
"r: I->R",10,0.0379443571046637,"seMAPE","LW99"
"S",11,0.0218824184244457,"seMAPE","LW99"
"I",11,0.0504966929357236,"seMAPE","LW99"
"R",11,0.0400225294091987,"seMAPE","LW99"
"p: S->I",11,0.0352285500023164,"seMAPE","LW99"
"p: I->R",11,0.0409035010666204,"seMAPE","LW99"
"r: S->I",11,0.028828222196231,"seMAPE","LW99"
"r: I->R",11,0.0411823438044607,"seMAPE","LW99"
"S",12,0.0188079401487413,"seMAPE","LW99"
"I",12,0.049854716820016,"seMAPE","LW99"
"R",12,0.0402209053121912,"seMAPE","LW99"
"p: S->I",12,0.0360199761034263,"seMAPE","LW99"
"p: I->R",12,0.0425797566210989,"seMAPE","LW99"
"r: S->I",12,0.0288427353638134,"seMAPE","LW99"
"r: I->R",12,0.040452786420152,"seMAPE","LW99"
"S",13,0.0267756539977837,"seMAPE","LW99"
"I",13,0.0535038418943229,"seMAPE","LW99"
"R",13,0.0389434610420202,"seMAPE","LW99"
"p: S->I",13,0.0362331526370646,"seMAPE","LW99"
"p: I->R",13,0.0399286709481497,"seMAPE","LW99"
"r: S->I",13,0.0288936851971559,"seMAPE","LW99"
"r: I->R",13,0.040381500174151,"seMAPE","LW99"
"S",14,0.0279160738378829,"seMAPE","LW99"
"I",14,0.0507902741293744,"seMAPE","LW99"
"R",14,0.039568246237422,"seMAPE","LW99"
"p: S->I",14,0.0355630911888405,"seMAPE","LW99"
"p: I->R",14,0.042538889951556,"seMAPE","LW99"
"r: S->I",14,0.029116339241073,"seMAPE","LW99"
"r: I->R",14,0.0402991549202541,"seMAPE","LW99"
"S",15,0.029433311753721,"seMAPE","LW99"
"I",15,0.0531875121930772,"seMAPE","LW99"
"R",15,0.0377752755695325,"seMAPE","LW99"
"p: S->I",15,0.0360160187490014,"seMAPE","LW99"
"p: I->R",15,0.0417507107766905,"seMAPE","LW99"
"r: S->I",15,0.0280756889785794,"seMAPE","LW99"
"r: I->R",15,0.0399513572333957,"seMAPE","LW99"
"S",16,0.0305703780705536,"seMAPE","LW99"
"I",16,0.0507844559856613,"seMAPE","LW99"
"R",16,0.0369461780939425,"seMAPE","LW99"
"p: S->I",16,0.0343621882022535,"seMAPE","LW99"
"p: I->R",16,0.0422426377006461,"seMAPE","LW99"
"r: S->I",16,0.0276570225401314,"seMAPE","LW99"
"r: I->R",16,0.0392163312207612,"seMAPE","LW99"
"S",17,0.0330005629372144,"seMAPE","LW99"
"I",17,0.0523927776955002,"seMAPE","LW99"
"R",17,0.0391335006582639,"seMAPE","LW99"
"p: S->I",17,0.0340691591040413,"seMAPE","LW99"
"p: I->R",17,0.0401409508517597,"seMAPE","LW99"
"r: S->I",17,0.0287914426702831,"seMAPE","LW99"
"r: I->R",17,0.0392920202899148,"seMAPE","LW99"
"S",18,0.0349701816494945,"seMAPE","LW99"
"I",18,0.0495187680966708,"seMAPE","LW99"
"R",18,0.0371054200919362,"seMAPE","LW99"
"p: S->I",18,0.0344760629064808,"seMAPE","LW99"
"p: I->R",18,0.03581516289192,"seMAPE","LW99"
"r: S->I",18,0.0274928514222708,"seMAPE","LW99"
"r: I->R",18,0.0385925665815642,"seMAPE","LW99"
"S",19,0.0345895263501722,"seMAPE","LW99"
"I",19,0.0527013523457506,"seMAPE","LW99"
"R",19,0.0359002221148671,"seMAPE","LW99"
"p: S->I",19,0.0336664936172849,"seMAPE","LW99"
"p: I->R",19,0.0393438996272954,"seMAPE","LW99"
"r: S->I",19,0.0274560306268801,"seMAPE","LW99"
"r: I->R",19,0.0377634732985758,"seMAPE","LW99"
"S",20,0.0348201967952367,"seMAPE","LW99"
"I",20,0.0483441889935459,"seMAPE","LW99"
"R",20,0.0379813708571734,"seMAPE","LW99"
"p: S->I",20,0.0331384816808246,"seMAPE","LW99"
"p: I->R",20,0.0391690037971096,"seMAPE","LW99"
"r: S->I",20,0.0272626896763679,"seMAPE","LW99"
"r: I->R",20,0.0371658370653922,"seMAPE","LW99"
"S",21,0.0359729107028488,"seMAPE","LW99"
"I",21,0.0499921091588719,"seMAPE","LW99"
"R",21,0.0381958956504317,"seMAPE","LW99"
"p: S->I",21,0.0329331227314447,"seMAPE","LW99"
"p: I->R",21,0.0392377139852077,"seMAPE","LW99"
"r: S->I",21,0.0274809784499166,"seMAPE","LW99"
"r: I->R",21,0.0375353297136263,"seMAPE","LW99"
"S",22,0.0374258496489042,"seMAPE","LW99"
"I",22,0.0511037340731436,"seMAPE","LW99"
"R",22,0.036542948534908,"seMAPE","LW99"
"p: S->I",22,0.0325253344045068,"seMAPE","LW99"
"p: I->R",22,0.0396966945601147,"seMAPE","LW99"
"r: S->I",22,0.0273936461207234,"seMAPE","LW99"
"r: I->R",22,0.0367968384806592,"seMAPE","LW99"
"S",23,0.0377980154740666,"seMAPE","LW99"
"I",23,0.0527541933241499,"seMAPE","LW99"
"R",23,0.0325733379629205,"seMAPE","LW99"
"p: S->I",23,0.0323738603361438,"seMAPE","LW99"
"p: I->R",23,0.0379139520243383,"seMAPE","LW99"
"r: S->I",23,0.0263044962484298,"seMAPE","LW99"
"r: I->R",23,0.0361782090274824,"seMAPE","LW99"
"S",24,0.0390251516279393,"seMAPE","LW99"
"I",24,0.0534786196412332,"seMAPE","LW99"
"R",24,0.0325742988110442,"seMAPE","LW99"
"p: S->I",24,0.0315898292452556,"seMAPE","LW99"
"p: I->R",24,0.0382724183816125,"seMAPE","LW99"
"r: S->I",24,0.0262092585445051,"seMAPE","LW99"
"r: I->R",24,0.0358849401431598,"seMAPE","LW99"
"S",25,0.0404115846214117,"seMAPE","LW99"
"I",25,0.0549197231925091,"seMAPE","LW99"
"R",25,0.0312843857682448,"seMAPE","LW99"
"p: S->I",25,0.0317119388954558,"seMAPE","LW99"
"p: I->R",25,0.0375961283593831,"seMAPE","LW99"
"r: S->I",25,0.0260534634826912,"seMAPE","LW99"
"r: I->R",25,0.0355588310874081,"seMAPE","LW99"
"S",26,0.0416135878065184,"seMAPE","LW99"
"I",26,0.0566555667453826,"seMAPE","LW99"
"R",26,0.0311000717284713,"seMAPE","LW99"
"p: S->I",26,0.0326274798084326,"seMAPE","LW99"
"p: I->R",26,0.0392246261633242,"seMAPE","LW99"
"r: S->I",26,0.0260135406944388,"seMAPE","LW99"
"r: I->R",26,0.0354297961765993,"seMAPE","LW99"
"S",27,0.0410731880402599,"seMAPE","LW99"
"I",27,0.054739635908591,"seMAPE","LW99"
"R",27,0.0292440979537089,"seMAPE","LW99"
"p: S->I",27,0.0318557059455876,"seMAPE","LW99"
"p: I->R",27,0.0338132841905643,"seMAPE","LW99"
"r: S->I",27,0.025726821481394,"seMAPE","LW99"
"r: I->R",27,0.034851976743379,"seMAPE","LW99"
"S",28,0.0417759795180232,"seMAPE","LW99"
"I",28,0.0569495986488278,"seMAPE","LW99"
"R",28,0.0284035481050928,"seMAPE","LW99"
"p: S->I",28,0.0309952993215673,"seMAPE","LW99"
"p: I->R",28,0.031018226179547,"seMAPE","LW99"
"r: S->I",28,0.0254579472261902,"seMAPE","LW99"
"r: I->R",28,0.0345374795659164,"seMAPE","LW99"
"S",29,0.0417746362458013,"seMAPE","LW99"
"I",29,0.0584472841964262,"seMAPE","LW99"
"R",29,0.0282949579893884,"seMAPE","LW99"
"p: S->I",29,0.0308050497409325,"seMAPE","LW99"
"p: I->R",29,0.0315712441970195,"seMAPE","LW99"
"r: S->I",29,0.0253356400550893,"seMAPE","LW99"
"r: I->R",29,0.0342663318480457,"seMAPE","LW99"
"S",30,0.0422796045260686,"seMAPE","LW99"
"I",30,0.0590878386491949,"seMAPE","LW99"
"R",30,0.027828794998447,"seMAPE","LW99"
"p: S->I",30,0.0307916976886004,"seMAPE","LW99"
"p: I->R",30,0.0320169173509746,"seMAPE","LW99"
"r: S->I",30,0.0250724909029648,"seMAPE","LW99"
"r: I->R",30,0.0336204442636384,"seMAPE","LW99"
"S",31,0.0425290379874706,"seMAPE","LW99"
"I",31,0.0599581569857364,"seMAPE","LW99"
"R",31,0.0265370560037211,"seMAPE","LW99"
"p: S->I",31,0.0302161380728753,"seMAPE","LW99"
"p: I->R",31,0.0288491495346166,"seMAPE","LW99"
"r: S->I",31,0.0248751971733413,"seMAPE","LW99"
"r: I->R",31,0.0337213420831515,"seMAPE","LW99"
"S",32,0.0433959689949327,"seMAPE","LW99"
"I",32,0.0615213472552417,"seMAPE","LW99"
"R",32,0.027069896205558,"seMAPE","LW99"
"p: S->I",32,0.0303071894695832,"seMAPE","LW99"
"p: I->R",32,0.029758581243338,"seMAPE","LW99"
"r: S->I",32,0.0256472382694877,"seMAPE","LW99"
"r: I->R",32,0.033846428680865,"seMAPE","LW99"
"S",33,0.0434656626166359,"seMAPE","LW99"
"I",33,0.0632028161251104,"seMAPE","LW99"
"R",33,0.0271673606313264,"seMAPE","LW99"
"p: S->I",33,0.0329238151796198,"seMAPE","LW99"
"p: I->R",33,0.0281005155273268,"seMAPE","LW99"
"r: S->I",33,0.0249990724196571,"seMAPE","LW99"
"r: I->R",33,0.0330444689162136,"seMAPE","LW99"
"S",34,0.043152873597235,"seMAPE","LW99"
"I",34,0.0633974981920769,"seMAPE","LW99"
"R",34,0.0271837513164496,"seMAPE","LW99"
"p: S->I",34,0.0331709154875092,"seMAPE","LW99"
"p: I->R",34,0.0278319774130875,"seMAPE","LW99"
"r: S->I",34,0.0252888061637278,"seMAPE","LW99"
"r: I->R",34,0.033055234336853,"seMAPE","LW99"
"S",35,0.0441415468505739,"seMAPE","LW99"
"I",35,0.0647178230803828,"seMAPE","LW99"
"R",35,0.0272638236025846,"seMAPE","LW99"
"p: S->I",35,0.0331470572887565,"seMAPE","LW99"
"p: I->R",35,0.028247922601263,"seMAPE","LW99"
"r: S->I",35,0.0253082725935611,"seMAPE","LW99"
"r: I->R",35,0.0325259302392741,"seMAPE","LW99"
"S",36,0.0440475990669206,"seMAPE","LW99"
"I",36,0.0671469472468305,"seMAPE","LW99"
"R",36,0.0268890830028707,"seMAPE","LW99"
"p: S->I",36,0.03307320892232,"seMAPE","LW99"
"p: I->R",36,0.0270562766896387,"seMAPE","LW99"
"r: S->I",36,0.0245922695164024,"seMAPE","LW99"
"r: I->R",36,0.0321671244036991,"seMAPE","LW99"
"S",37,0.0442474804431629,"seMAPE","LW99"
"I",37,0.0686032212441814,"seMAPE","LW99"
"R",37,0.0269324065270569,"seMAPE","LW99"
"p: S->I",37,0.0330099201175216,"seMAPE","LW99"
"p: I->R",37,0.026784808394425,"seMAPE","LW99"
"r: S->I",37,0.0250031743243918,"seMAPE","LW99"
"r: I->R",37,0.0325751366790695,"seMAPE","LW99"
"S",38,0.0442593552260182,"seMAPE","LW99"
"I",38,0.0690653343437711,"seMAPE","LW99"
"R",38,0.0266453681407405,"seMAPE","LW99"
"p: S->I",38,0.0327002106918679,"seMAPE","LW99"
"p: I->R",38,0.0264000738539012,"seMAPE","LW99"
"r: S->I",38,0.0244590379208736,"seMAPE","LW99"
"r: I->R",38,0.0319110368077455,"seMAPE","LW99"
"S",39,0.0441825085229051,"seMAPE","LW99"
"I",39,0.0704778479432602,"seMAPE","LW99"
"R",39,0.026442667768591,"seMAPE","LW99"
"p: S->I",39,0.0327843764425149,"seMAPE","LW99"
"p: I->R",39,0.0260506745066698,"seMAPE","LW99"
"r: S->I",39,0.0245077680630647,"seMAPE","LW99"
"r: I->R",39,0.031947328391111,"seMAPE","LW99"
"S",40,0.0439448236071746,"seMAPE","LW99"
"I",40,0.0721381709416243,"seMAPE","LW99"
"R",40,0.0258253212238836,"seMAPE","LW99"
"p: S->I",40,0.0327189308658797,"seMAPE","LW99"
"p: I->R",40,0.025759727622041,"seMAPE","LW99"
"r: S->I",40,0.0243812679285848,"seMAPE","LW99"
"r: I->R",40,0.0315683967791385,"seMAPE","LW99"
"S",41,0.0435428678032694,"seMAPE","LW99"
"I",41,0.0754129402258169,"seMAPE","LW99"
"R",41,0.0245555202162274,"seMAPE","LW99"
"p: S->I",41,0.0326976827544872,"seMAPE","LW99"
"p: I->R",41,0.0252864050492607,"seMAPE","LW99"
"r: S->I",41,0.0241225580643851,"seMAPE","LW99"
"r: I->R",41,0.0319989209443695,"seMAPE","LW99"
"S",42,0.0436441931405649,"seMAPE","LW99"
"I",42,0.0772399824224462,"seMAPE","LW99"
"R",42,0.0246233207451702,"seMAPE","LW99"
