"parameter","time","value","statistic","method"
"r: S->I",32,0.0552214830745051,"seMAPE","LW90"
"r: I->R",32,0.063759503115229,"seMAPE","LW90"
"S",33,0.122051236862461,"seMAPE","LW90"
"I",33,0.223972320241999,"seMAPE","LW90"
"R",33,0.0595161824536406,"seMAPE","LW90"
"p: S->I",33,0.062172065391507,"seMAPE","LW90"
"p: I->R",33,0.0801474700861224,"seMAPE","LW90"
"r: S->I",33,0.0505379726865009,"seMAPE","LW90"
"r: I->R",33,0.0578598153425481,"seMAPE","LW90"
"S",34,0.12163540189545,"seMAPE","LW90"
"I",34,0.239975530301596,"seMAPE","LW90"
"R",34,0.0572487459970248,"seMAPE","LW90"
"p: S->I",34,0.0618089273694292,"seMAPE","LW90"
"p: I->R",34,0.0803195062676224,"seMAPE","LW90"
"r: S->I",34,0.0502220611820191,"seMAPE","LW90"
"r: I->R",34,0.0579981359709201,"seMAPE","LW90"
"S",35,0.122187868495906,"seMAPE","LW90"
"I",35,0.252834176327726,"seMAPE","LW90"
"R",35,0.0580028610212449,"seMAPE","LW90"
"p: S->I",35,0.0616847299004095,"seMAPE","LW90"
"p: I->R",35,0.0802253474121456,"seMAPE","LW90"
"r: S->I",35,0.0506492523313874,"seMAPE","LW90"
"r: I->R",35,0.0580836669353873,"seMAPE","LW90"
"S",36,0.122390595859702,"seMAPE","LW90"
"I",36,0.27412946840636,"seMAPE","LW90"
"R",36,0.0548466571069406,"seMAPE","LW90"
"p: S->I",36,0.0616414447264031,"seMAPE","LW90"
"p: I->R",36,0.0807062560723752,"seMAPE","LW90"
"r: S->I",36,0.0510167089928141,"seMAPE","LW90"
"r: I->R",36,0.058383321042427,"seMAPE","LW90"
"S",37,0.122397002001761,"seMAPE","LW90"
"I",37,0.312140881881737,"seMAPE","LW90"
"R",37,0.0570952683950031,"seMAPE","LW90"
"p: S->I",37,0.0621695400466072,"seMAPE","LW90"
"p: I->R",37,0.0800404260068494,"seMAPE","LW90"
"r: S->I",37,0.0510712926460985,"seMAPE","LW90"
"r: I->R",37,0.0583938916371891,"seMAPE","LW90"
"S",38,0.122062153965673,"seMAPE","LW90"
"I",38,0.320324235193205,"seMAPE","LW90"
"R",38,0.0533965858266115,"seMAPE","LW90"
"p: S->I",38,0.0616915006657533,"seMAPE","LW90"
"p: I->R",38,0.0792501246665452,"seMAPE","LW90"
"r: S->I",38,0.050871175255106,"seMAPE","LW90"
"r: I->R",38,0.0583040243883071,"seMAPE","LW90"
"S",39,0.123543738260992,"seMAPE","LW90"
"I",39,0.437356334516606,"seMAPE","LW90"
"R",39,0.0539815414265645,"seMAPE","LW90"
"p: S->I",39,0.0622722254186847,"seMAPE","LW90"
"p: I->R",39,0.0804856686255001,"seMAPE","LW90"
"r: S->I",39,0.0514375588027754,"seMAPE","LW90"
"r: I->R",39,0.0588604873257126,"seMAPE","LW90"
"S",40,0.123755976462563,"seMAPE","LW90"
"I",40,0.518382893044508,"seMAPE","LW90"
"R",40,0.0525265728776226,"seMAPE","LW90"
"p: S->I",40,0.0619537167531826,"seMAPE","LW90"
"p: I->R",40,0.0810451841240166,"seMAPE","LW90"
"r: S->I",40,0.052025552887316,"seMAPE","LW90"
"r: I->R",40,0.0591795831246204,"seMAPE","LW90"
"S",41,0.123736376739773,"seMAPE","LW90"
"I",41,0.65310042675296,"seMAPE","LW90"
"R",41,0.0521129248122835,"seMAPE","LW90"
"p: S->I",41,0.0624240458045198,"seMAPE","LW90"
"p: I->R",41,0.0812251807161537,"seMAPE","LW90"
"r: S->I",41,0.0519555739007725,"seMAPE","LW90"
"r: I->R",41,0.0592067281236413,"seMAPE","LW90"
"S",42,0.123652426754476,"seMAPE","LW90"
"I",42,0.620646610638428,"seMAPE","LW90"
"R",42,0.0511723151305297,"seMAPE","LW90"
"p: S->I",42,0.0614224320094912,"seMAPE","LW90"
"p: I->R",42,0.0803057121060871,"seMAPE","LW90"
"r: S->I",42,0.0521602033784888,"seMAPE","LW90"
"r: I->R",42,0.0593684738116459,"seMAPE","LW90"
"S",43,0.123633961712473,"seMAPE","LW90"
"I",43,0.587280549196488,"seMAPE","LW90"
"R",43,0.0502573702965118,"seMAPE","LW90"
"p: S->I",43,0.0612876181536276,"seMAPE","LW90"
"p: I->R",43,0.0817877694427909,"seMAPE","LW90"
"r: S->I",43,0.0521371246296823,"seMAPE","LW90"
"r: I->R",43,0.0591617256701866,"seMAPE","LW90"
"S",44,0.123211814202001,"seMAPE","LW90"
"I",44,0.647173196352178,"seMAPE","LW90"
"R",44,0.047930398481741,"seMAPE","LW90"
"p: S->I",44,0.0614469926124187,"seMAPE","LW90"
"p: I->R",44,0.0821323002904727,"seMAPE","LW90"
"r: S->I",44,0.0522443779332272,"seMAPE","LW90"
"r: I->R",44,0.0597446860678966,"seMAPE","LW90"
"S",45,0.123202959159575,"seMAPE","LW90"
"I",45,1.05961409449196,"seMAPE","LW90"
"R",45,0.0477359221369891,"seMAPE","LW90"
"p: S->I",45,0.061506257916442,"seMAPE","LW90"
"p: I->R",45,0.0813462777068126,"seMAPE","LW90"
"r: S->I",45,0.0522064688650728,"seMAPE","LW90"
"r: I->R",45,0.0595586388633691,"seMAPE","LW90"
"S",46,0.12516227481262,"seMAPE","LW90"
"I",46,1.00945538502068,"seMAPE","LW90"
"R",46,0.0478832728247007,"seMAPE","LW90"
"p: S->I",46,0.0621867666113099,"seMAPE","LW90"
"p: I->R",46,0.0812300196579716,"seMAPE","LW90"
"r: S->I",46,0.0523282340079707,"seMAPE","LW90"
"r: I->R",46,0.0596467216339897,"seMAPE","LW90"
"S",47,0.125170128731029,"seMAPE","LW90"
"I",47,0.956675286473332,"seMAPE","LW90"
"R",47,0.0471278038166986,"seMAPE","LW90"
"p: S->I",47,0.0616399135793668,"seMAPE","LW90"
"p: I->R",47,0.0803509261942069,"seMAPE","LW90"
"r: S->I",47,0.0531796135199981,"seMAPE","LW90"
"r: I->R",47,0.0603065326017373,"seMAPE","LW90"
"S",48,0.125173481516105,"seMAPE","LW90"
"I",48,0.90326387509547,"seMAPE","LW90"
"R",48,0.0468752866688922,"seMAPE","LW90"
"p: S->I",48,0.0620986090235929,"seMAPE","LW90"
"p: I->R",48,0.0822803079306564,"seMAPE","LW90"
"r: S->I",48,0.0534254916255404,"seMAPE","LW90"
"r: I->R",48,0.0604222648541553,"seMAPE","LW90"
"S",49,0.125190857715465,"seMAPE","LW90"
"I",49,0.863211691679654,"seMAPE","LW90"
"R",49,0.0464327926215011,"seMAPE","LW90"
"p: S->I",49,0.0614506153568302,"seMAPE","LW90"
"p: I->R",49,0.0821569329378524,"seMAPE","LW90"
"r: S->I",49,0.0535943150169231,"seMAPE","LW90"
"r: I->R",49,0.0606405485019056,"seMAPE","LW90"
"S",50,0.125163767247236,"seMAPE","LW90"
"I",50,0.824075879685385,"seMAPE","LW90"
"R",50,0.0464415257036787,"seMAPE","LW90"
"p: S->I",50,0.0614504916543998,"seMAPE","LW90"
"p: I->R",50,0.0812407128381258,"seMAPE","LW90"
"r: S->I",50,0.0536025639496429,"seMAPE","LW90"
"r: I->R",50,0.0606425703049401,"seMAPE","LW90"
